Timestamp,Total_Drivers,Window_Size,Average_Speed_KPH,Utilization_Ratio_%,Classical_Batches,Classical_Time_s,Quantum_Batches,Quantum_Time_s,Avg_Quantum_Time_s,NN_Batches,NN_Time_s,Total_Batches,Avg_Batch_Size,Peak_RAM_GB,Total_Energy_J,Total_Distance_km,Total_Orders,Total_Delivered,Avg_Delivery_Time_Min,Median_Delivery_Time_Min,Max_Delivery_Time_Min,Std_Delivery_Time_Min,Quantum_Orders,Classical_Orders,NN_Orders,Quantum_Optimal_Hits,MultiHop_Success,MultiHop_Failed,SingleHop_Success,SingleHop_Failed,Max_Driver_Batches,Max_Driver_Active_Hours,Brute_Force_Timeouts,Wall_Clock_s,City,Demand_Pattern,Seed,Experiment_Label
2026-04-05 22:55:06,5,0.5,35.0,100.0,21,0.0557,168,659.2178,3.9239,57,0.0108,246,8.13,1.05,9895.6456,7436.3337,2000,2000,1960.29,1973.14,3950.7,1124.75,311,135,1554,132,1907,0,93,0,54,77.4087,0,661.5983,santa_fe,uniform,42,real_santa_fe_o2000_uniform_s42_d5_w0.5_spd35.0
2026-04-05 22:57:06,5,0.5,35.0,100.0,18,0.0113,139,780.4389,5.6147,45,0.0076,202,9.9,0.77,11708.6893,6157.27,2000,2000,1551.88,1537.5,3078.03,810.41,283,124,1593,106,1928,0,72,0,42,62.7176,0,781.8261,santa_fe,unimodal,42,real_santa_fe_o2000_unimodal_s42_d5_w0.5_spd35.0
2026-04-05 22:59:30,5,0.25,35.0,100.0,28,0.0145,261,923.4039,3.5379,56,0.033,345,5.8,1.08,13856.3314,9157.4823,2000,2000,2515.09,2562.47,4873.28,1346.29,480,187,1333,201,1850,0,150,0,74,92.9947,0,925.7635,santa_fe,bimodal,42,real_santa_fe_o2000_bimodal_s42_d5_w0.25_spd35.0
2026-04-05 23:01:46,5,0.25,35.0,100.0,30,0.0929,240,1059.0107,4.4125,48,0.0059,318,6.29,1.01,15896.1249,8515.6529,2000,2000,2242.89,2237.1,4506.93,1183.89,452,203,1345,183,1870,0,130,0,71,87.051,0,1061.4305,santa_fe,unimodal,42,real_santa_fe_o2000_unimodal_s42_d5_w0.25_spd35.0
2026-04-05 23:04:30,5,0.1,35.0,100.0,29,0.0517,430,1222.6328,2.8433,67,0.0115,526,3.8,1.12,18346.5061,12318.5728,2000,2000,3456.3,3436.45,6869.2,1872.8,736,202,1062,358,1741,0,259,0,112,126.4577,0,1225.4312,santa_fe,unimodal,42,real_santa_fe_o2000_unimodal_s42_d5_w0.1_spd35.0
2026-04-05 23:04:33,5,0.5,35.0,100.0,18,0.0202,152,564.9322,3.7167,51,0.0066,221,9.05,0.93,8476.9628,6696.0122,2000,2000,1773.73,1827.13,3421.95,933.16,287,130,1583,111,1919,0,81,0,51,68.1636,0,566.4561,santa_fe,bimodal,42,real_santa_fe_o2000_bimodal_s42_d5_w0.5_spd35.0
2026-04-05 23:05:11,5,0.1,35.0,100.0,27,0.0808,457,1262.8749,2.7634,81,0.0269,565,3.54,1.09,18955.0817,13225.8275,2000,2000,3760.45,3853.78,7388.08,2075.37,770,180,1050,380,1718,0,282,0,123,135.0647,0,1266.2596,santa_fe,bimodal,42,real_santa_fe_o2000_bimodal_s42_d5_w0.1_spd35.0
2026-04-05 23:05:22,5,1.0,35.0,100.0,12,0.095,93,494.0434,5.3123,44,0.0049,149,13.42,1.07,7421.7376,5253.0992,2000,2000,1302.69,1295.81,2599.59,729.37,194,86,1720,63,1956,0,44,0,33,54.3312,0,495.4128,santa_fe,uniform,42,real_santa_fe_o2000_uniform_s42_d5_w1_spd35.0
2026-04-05 23:07:04,5,1.0,35.0,100.0,9,0.0083,81,452.5317,5.5868,37,0.0039,127,15.75,1.07,6789.325,4384.4969,2000,2000,1024.65,1025.85,2101.02,525.22,180,63,1757,57,1963,0,37,0,29,45.0091,0,453.5756,santa_fe,unimodal,42,real_santa_fe_o2000_unimodal_s42_d5_w1_spd35.0
2026-04-05 23:07:23,5,0.25,35.0,100.0,24,0.059,288,1396.1093,4.8476,66,0.0143,378,5.29,0.91,20949.768,9967.0715,2000,2000,2738.83,2744.57,5484.29,1578.28,542,154,1304,239,1836,0,164,0,81,103.483,0,1398.7471,santa_fe,uniform,42,real_santa_fe_o2000_uniform_s42_d5_w0.25_spd35.0
2026-04-05 23:08:10,5,0.1,35.0,100.0,54,0.0415,498,1442.2029,2.896,71,0.0262,623,3.21,1.04,21640.5602,13973.6532,2000,2000,3990.08,4000.89,7947.74,2294.69,837,391,772,416,1694,0,306,0,136,144.6206,0,1445.0245,santa_fe,uniform,42,real_santa_fe_o2000_uniform_s42_d5_w0.1_spd35.0
2026-04-05 23:10:30,5,1.0,35.0,100.0,12,0.017,85,522.5931,6.1482,40,0.0113,137,14.6,0.91,7842.0414,4774.9477,2000,2000,1191.68,1233.19,2356.72,623.37,178,81,1741,66,1958,0,42,0,32,49.502,0,523.9673,santa_fe,bimodal,42,real_santa_fe_o2000_bimodal_s42_d5_w1_spd35.0
2026-04-05 23:19:31,10,0.5,35.0,100.0,21,0.0688,168,678.8604,4.0408,57,0.0562,246,8.13,0.69,10196.7773,7436.3337,2000,2000,811.1,805.16,1684.09,449.14,311,135,1554,132,1907,0,93,0,32,39.6319,0,681.3457,santa_fe,uniform,42,real_santa_fe_o2000_uniform_s42_d10_w0.5_spd35.0
