35049001103,83
35049001106,406
35049001302,46
35049010400,197
35049000400,41
35049000600,55
35049000900,131
35049001002,156
35049000700,125
35049001202,196
35049000500,185
35049001105,40
35049001107,799
35049001303,223
35049000300,78
35049010314,694
35049000800,187
35049001205,26
35049001204,49
35049001001,363
35049000101,206
35049001102,179
35049010315,149
35049000200,215
35049010500,156
35049010204,13
35049001203,66
35049001301,78
35049010316,21
35049001304,1
