Timestamp,Total_Drivers,Window_Size,Average_Speed_KPH,Utilization_Ratio_%,Classical_Batches,Classical_Time_s,Quantum_Batches,Quantum_Time_s,Avg_Quantum_Time_s,NN_Batches,NN_Time_s,Total_Batches,Avg_Batch_Size,Peak_RAM_GB,Total_Energy_J,Total_Distance_km,Total_Orders,Total_Delivered,Avg_Delivery_Time_Min,Median_Delivery_Time_Min,Max_Delivery_Time_Min,Std_Delivery_Time_Min,Quantum_Orders,Classical_Orders,NN_Orders,Quantum_Optimal_Hits,MultiHop_Success,MultiHop_Failed,SingleHop_Success,SingleHop_Failed,Max_Driver_Batches,Max_Driver_Active_Hours,Brute_Force_Timeouts,Wall_Clock_s,City,Demand_Pattern,Seed,Experiment_Label
2026-04-06 23:40:37,10,0.1,35.0,100.0,0,0.0,1675,331.5244,0.1979,0,0.0,1675,1.19,0.69,4972.8662,41987.1574,2000,2000,5272.57,5318.63,10545.45,3063.75,2000,0,0,1549,607,0,1393,0,173,188.0896,0,335.7146,cleveland,uniform,42,real_cleveland_o2000_uniform_s42_d10_w0.1_spd35.0_2t
2026-04-06 23:49:01,10,0.1,35.0,100.0,5,0.002,1564,835.4197,0.5342,0,0.0,1569,1.27,1.06,12531.5204,39778.9787,2000,2000,4904.2,4871.79,9846.78,2843.7,1974,26,0,1405,752,0,1248,0,161,176.0443,0,839.3273,cleveland,bimodal,42,real_cleveland_o2000_bimodal_s42_d10_w0.1_spd35.0_2t
2026-04-06 23:54:35,10,0.1,35.0,100.0,5,0.0013,1496,1168.2699,0.7809,0,0.0,1501,1.33,0.93,17524.196,38776.4984,2000,2000,4813.67,4826.49,9586.74,2750.56,1975,25,0,1322,861,0,1139,0,155,172.1952,0,1173.1677,cleveland,unimodal,42,real_cleveland_o2000_unimodal_s42_d10_w0.1_spd35.0_2t
2026-04-07 00:03:47,10,0.25,35.0,100.0,14,0.0055,1327,1720.7398,1.2967,0,0.0,1341,1.49,1.03,25811.7076,35823.0366,2000,2000,4361.69,4375.66,8749.03,2531.12,1929,71,0,1104,1107,0,893,0,140,157.9992,0,1725.5875,cleveland,uniform,42,real_cleveland_o2000_uniform_s42_d10_w0.25_spd35.0_2t
2026-04-07 00:09:20,10,0.25,35.0,100.0,35,0.1864,1195,2053.4784,1.7184,0,0.0,1230,1.63,1.03,30822.8628,33271.3565,2000,2000,4037.63,4020.83,8134.16,2329.87,1804,196,0,993,1206,0,794,0,132,147.4625,0,2058.2124,cleveland,bimodal,42,real_cleveland_o2000_bimodal_s42_d10_w0.25_spd35.0_2t
2026-04-07 00:15:18,20,0.1,35.0,100.0,0,0.0,1675,354.1727,0.2114,0,0.0,1675,1.19,1.06,5312.591,41987.1574,2000,2000,2348.58,2358.65,4688.98,1359.73,2000,0,0,1549,607,0,1393,0,88,90.4816,0,358.1706,cleveland,uniform,42,real_cleveland_o2000_uniform_s42_d20_w0.1_spd35.0_2t
2026-04-07 00:18:28,10,0.25,35.0,100.0,52,5.7931,1066,2595.8552,2.4351,0,0.0,1118,1.79,1.09,39580.8666,31064.9435,2000,2000,3818.89,3831.63,7597.42,2113.85,1682,318,0,875,1322,0,678,0,121,138.5299,0,2606.5423,cleveland,unimodal,42,real_cleveland_o2000_unimodal_s42_d10_w0.25_spd35.0_2t
2026-04-07 00:20:47,10,0.5,35.0,100.0,53,1.7412,949,2738.6519,2.8858,0,0.0,1002,2.0,1.03,41273.0567,29325.1529,2000,2000,3494.26,3472.04,7107.27,2021.18,1690,310,0,703,1527,0,473,0,106,129.9841,0,2744.8008,cleveland,uniform,42,real_cleveland_o2000_uniform_s42_d10_w0.5_spd35.0_2t
2026-04-07 00:23:24,10,0.5,35.0,100.0,98,149.0281,708,2748.5278,3.8821,0,0.0,806,2.48,1.06,57770.0335,24358.4618,2000,2000,2977.37,2971.77,5883.56,1593.84,1287,713,0,549,1623,0,377,0,87,109.5585,14,2902.0365,cleveland,unimodal,42,real_cleveland_o2000_unimodal_s42_d10_w0.5_spd35.0_2t
2026-04-07 00:31:00,10,0.5,35.0,100.0,75,48.72,824,2969.679,3.604,0,0.0,899,2.22,1.06,49953.1014,26501.8288,2000,2000,3184.91,3176.98,6380.93,1776.1,1481,519,0,618,1560,0,440,0,95,117.5369,3,3022.4799,cleveland,bimodal,42,real_cleveland_o2000_bimodal_s42_d10_w0.5_spd35.0_2t
2026-04-07 00:32:09,20,0.1,35.0,100.0,5,0.0024,1564,816.9636,0.5224,0,0.0,1569,1.27,0.92,12254.7252,39778.9787,2000,2000,2268.35,2242.66,4553.99,1331.8,1974,26,0,1405,752,0,1248,0,89,87.8764,0,820.9046,cleveland,bimodal,42,real_cleveland_o2000_bimodal_s42_d20_w0.1_spd35.0_2t
2026-04-07 00:32:56,20,0.1,35.0,100.0,5,0.0011,1496,1054.344,0.7048,0,0.0,1501,1.33,0.98,15815.2859,38776.4984,2000,2000,2261.04,2272.81,4485.93,1318.81,1975,25,0,1322,861,0,1139,0,80,86.6477,0,1057.6948,cleveland,unimodal,42,real_cleveland_o2000_unimodal_s42_d20_w0.1_spd35.0_2t
2026-04-07 00:40:11,10,1,35.0,100.0,141,310.3621,391,2421.372,6.1928,0,0.0,532,3.76,1.04,70770.7685,18409.3113,2000,2000,2219.48,2205.05,4391.32,1152.08,774,1226,0,275,1810,0,190,0,61,84.1233,29,2736.0154,cleveland,unimodal,42,real_cleveland_o2000_unimodal_s42_d10_w1_spd35.0_2t
2026-04-07 00:43:55,10,1,35.0,100.0,119,47.3909,544,3242.2684,5.9601,0,0.0,663,3.02,1.09,53894.414,21888.9775,2000,2000,2570.93,2540.4,5212.57,1473.45,1164,836,0,359,1794,0,206,0,73,97.6997,3,3294.2644,cleveland,uniform,42,real_cleveland_o2000_uniform_s42_d10_w1_spd35.0_2t
2026-04-07 00:46:49,20,0.25,35.0,100.0,14,0.0108,1327,1558.2886,1.1743,0,0.0,1341,1.49,0.92,23375.5322,35823.4202,2000,2000,2004.25,2005.3,4042.75,1165.1,1929,71,0,1104,1107,0,893,0,75,79.6236,0,1562.482,cleveland,uniform,42,real_cleveland_o2000_uniform_s42_d20_w0.25_spd35.0_2t
2026-04-07 00:51:10,10,1,35.0,100.0,129,255.5891,457,2583.1667,5.6524,0,0.0,586,3.41,1.06,67117.8853,19954.083,2000,2000,2355.28,2337.92,4750.33,1277.67,959,1041,0,316,1817,0,183,0,62,89.7492,24,2843.0851,cleveland,bimodal,42,real_cleveland_o2000_bimodal_s42_d10_w1_spd35.0_2t
