from_node,to_node,distance_km,time_hours,weight,lat_from,lon_from,lat_to,lon_to
39035118700,39035111202,3.2088673607124334,0.06417734721424867,3.2088673607124334,41.51399939155983,-81.60493301644091,41.52981347246503,-81.63710716034382
39035118700,39035119401,2.735457251356895,0.054709145027137904,2.735457251356895,41.51399939155983,-81.60493301644091,41.49027856568844,-81.59611526729661
39035118700,39035113101,2.3436043768085244,0.04687208753617049,2.3436043768085244,41.51399939155983,-81.60493301644091,41.500943959766374,-81.62698688792669
39035118700,39035119100,1.2375942840309346,0.02475188568061869,1.2375942840309346,41.51399939155983,-81.60493301644091,41.50304861226257,-81.60767528406976
39035118700,39035196500,2.978150190304359,0.05956300380608717,2.978150190304359,41.51399939155983,-81.60493301644091,41.49758758366632,-81.63314274192707
39035118700,39035113500,2.675132557414069,0.053502651148281385,2.675132557414069,41.51399939155983,-81.60493301644091,41.49607305237447,-81.62633357897703
39035118700,39035111500,3.6807533590750725,0.07361506718150145,3.6807533590750725,41.51399939155983,-81.60493301644091,41.52419604444444,-81.64688983333333
39035118700,39035112500,2.1344918200603873,0.04268983640120774,2.1344918200603873,41.51399939155983,-81.60493301644091,41.51344938436732,-81.63049189185904
39035118700,39035112600,1.6355027193966827,0.03271005438793365,1.6355027193966827,41.51399939155983,-81.60493301644091,41.51286010056451,-81.62446609926184
39035118700,39035141100,1.0473053808091983,0.020946107616183967,1.0473053808091983,41.51399939155983,-81.60493301644091,41.50682248798651,-81.59679564819864
39035118700,39035118800,0.934241825702032,0.01868483651404064,0.934241825702032,41.51399939155983,-81.60493301644091,41.50663502880785,-81.5995250926153
39035118700,39035112200,2.429704538178663,0.04859409076357326,2.429704538178663,41.51399939155983,-81.60493301644091,41.51942640714286,-81.63313024166666
39035118700,39035116200,3.3248912068259653,0.0664978241365193,3.3248912068259653,41.51399939155983,-81.60493301644091,41.54348195776075,-81.61184564733611
39035118700,39035116800,2.9638058273661123,0.05927611654732225,2.9638058273661123,41.51399939155983,-81.60493301644091,41.53889357430981,-81.59214170710099
39035118700,39035112301,3.5170373253331846,0.07034074650666369,3.5170373253331846,41.51399939155983,-81.60493301644091,41.50895607313725,-81.64652486993327
39035118700,39035113600,2.294022014488714,0.045880440289774276,2.294022014488714,41.51399939155983,-81.60493301644091,41.496592047227885,-81.61972323869256
39035118700,39035118301,0.6517036676933206,0.01303407335386641,0.6517036676933206,41.51399939155983,-81.60493301644091,41.51882813778977,-81.60936872348643
39035118700,39035119501,3.6720990185008198,0.0734419803700164,3.6720990185008198,41.51399939155983,-81.60493301644091,41.483027418035526,-81.58954126623175
39035118700,39035183100,3.232495491531537,0.06464990983063074,3.232495491531537,41.51399939155983,-81.60493301644091,41.486928820879776,-81.59071323308329
39035118700,39035119502,3.617019304878977,0.07234038609757955,3.617019304878977,41.51399939155983,-81.60493301644091,41.48258688950543,-81.59350074853886
39035118700,39035118101,1.6480945280663808,0.03296189056132762,1.6480945280663808,41.51399939155983,-81.60493301644091,41.524632537369556,-81.61870525297327
39035118700,39035118900,1.8477399119603566,0.03695479823920713,1.8477399119603566,41.51399939155983,-81.60493301644091,41.50622287357789,-81.62449932257562
39035118700,39035112100,3.187273269555158,0.06374546539110316,3.187273269555158,41.51399939155983,-81.60493301644091,41.517038846547614,-81.64290006496032
39035118700,39035119202,2.401758122569899,0.04803516245139798,2.401758122569899,41.51399939155983,-81.60493301644091,41.49239146858877,-81.60607803815033
39035118700,39035116400,2.401798055856493,0.04803596111712986,2.401798055856493,41.51399939155983,-81.60493301644091,41.5312116166501,-81.62235336952841
39035118700,39035119300,2.989003843909574,0.05978007687819148,2.989003843909574,41.51399939155983,-81.60493301644091,41.487268113103255,-81.60908089363957
39035118700,39035111401,2.92056767667135,0.058411353533427,2.92056767667135,41.51399939155983,-81.60493301644091,41.534850257362514,-81.62625422668805
39035118700,39035116500,2.456708154268802,0.04913416308537604,2.456708154268802,41.51399939155983,-81.60493301644091,41.53535508939843,-81.61260225940504
39035118700,39035118500,0.6741302003639117,0.013482604007278234,0.6741302003639117,41.51399939155983,-81.60493301644091,41.51968453568774,-81.60210399379925
39035118700,39035116600,2.4701778023993244,0.04940355604798649,2.4701778023993244,41.51399939155983,-81.60493301644091,41.536211759254485,-81.60643469866703
39035118700,39035111700,2.9909546717696753,0.05981909343539351,2.9909546717696753,41.51399939155983,-81.60493301644091,41.525278650625,-81.637470953125
39035118700,39035112800,2.5461137097091506,0.05092227419418301,2.5461137097091506,41.51399939155983,-81.60493301644091,41.50671470865925,-81.63385090112573
39035118700,39035118602,1.2497009899590283,0.024994019799180568,1.2497009899590283,41.51399939155983,-81.60493301644091,41.51387773908434,-81.61990251756603
39035118700,39035114100,3.363189023839756,0.06726378047679513,3.363189023839756,41.51399939155983,-81.60493301644091,41.490799154023726,-81.63082017380053
39035118700,39035118200,1.4062778974443002,0.028125557948886003,1.4062778974443002,41.51399939155983,-81.60493301644091,41.52567086823876,-81.61146499453328
39035118700,39035119402,3.7182297297319993,0.07436459459463998,3.7182297297319993,41.51399939155983,-81.60493301644091,41.48084274204547,-81.59877415440346
39035118700,39035141300,1.9245576445740726,0.03849115289148145,1.9245576445740726,41.51399939155983,-81.60493301644091,41.49726050156566,-81.59897141762626
39035118700,39035111902,2.4279252583450566,0.048558505166901134,2.4279252583450566,41.51399939155983,-81.60493301644091,41.52573078415322,-81.62947700198387
39035118700,39035111800,2.3557530859077516,0.04711506171815503,2.3557530859077516,41.51399939155983,-81.60493301644091,41.521109226495724,-81.63152185470085
39035118700,39035116100,3.2787051361978192,0.06557410272395639,3.2787051361978192,41.51399939155983,-81.60493301644091,41.54182339761615,-81.61805983079987
39035118700,39035116300,3.6343748725818728,0.07268749745163745,3.6343748725818728,41.51399939155983,-81.60493301644091,41.54670117768353,-81.60335792601687
39035118700,39035151800,0.8262424346525447,0.016524848693050893,0.8262424346525447,41.51399939155983,-81.60493301644091,41.51937698,-81.59809345333333
39035118700,39035150300,2.5205474132016557,0.05041094826403311,2.5205474132016557,41.51399939155983,-81.60493301644091,41.53438254576394,-81.59165506914191
39035118700,39035118400,1.2567497810620438,0.025134995621240875,1.2567497810620438,41.51399939155983,-81.60493301644091,41.524828493163916,-81.60056595717948
39035118700,39035140600,3.113649496881482,0.062272989937629634,3.113649496881482,41.51399939155983,-81.60493301644091,41.508113144391714,-81.56846712062897
39035118700,39035151400,3.1818334207641676,0.06363666841528336,3.1818334207641676,41.51399939155983,-81.60493301644091,41.53388088311296,-81.57748558263143
39035118700,39035140701,3.6518730786862794,0.07303746157372559,3.6518730786862794,41.51399939155983,-81.60493301644091,41.513965837231346,-81.56118661392381
39035118700,39035112400,2.9340421793832885,0.05868084358766577,2.9340421793832885,41.51399939155983,-81.60493301644091,41.51190791508313,-81.63996954259683
39035118700,39035151500,2.1010893892341698,0.04202178778468339,2.1010893892341698,41.51399939155983,-81.60493301644091,41.52664759241486,-81.58621441505277
39035118700,39035141200,2.2693969512663217,0.04538793902532643,2.2693969512663217,41.51399939155983,-81.60493301644091,41.50417010287758,-81.58110136614859
39035118700,39035141500,3.9096495127979707,0.07819299025595941,3.9096495127979707,41.51399939155983,-81.60493301644091,41.49198393287633,-81.56839434466197
39035118700,39035150400,3.080897676769068,0.06161795353538136,3.080897676769068,41.51399939155983,-81.60493301644091,41.53642624353312,-81.58320840902361
39035118700,39035151700,1.2191323976419026,0.024382647952838052,1.2191323976419026,41.51399939155983,-81.60493301644091,41.51948684044161,-81.59228411950743
39035118700,39035151300,3.1430273667514212,0.06286054733502842,3.1430273667514212,41.51399939155983,-81.60493301644091,41.528385843667834,-81.57250676348936
39035118700,39035196000,3.395430269736062,0.06790860539472124,3.395430269736062,41.51399939155983,-81.60493301644091,41.52221328193834,-81.56575164013964
39035118700,39035111600,3.194564942896572,0.06389129885793145,3.194564942896572,41.51399939155983,-81.60493301644091,41.522773015056025,-81.64137999707573
39035118700,39035140702,3.8174573074732345,0.0763491461494647,3.8174573074732345,41.51399939155983,-81.60493301644091,41.50512113988025,-81.56075790275575
39035118700,39035151600,1.998077464458646,0.03996154928917292,1.998077464458646,41.51399939155983,-81.60493301644091,41.51916158266873,-81.58200331270805
39035118700,39035141400,2.9238359818276187,0.05847671963655238,2.9238359818276187,41.51399939155983,-81.60493301644091,41.49660945270322,-81.57864081589244
