from_node,to_node,distance_km,time_hours,weight,lat_from,lon_from,lat_to,lon_to,distance_km_reverse,time_hours_reverse,weight_reverse
35001004712,35001002402,6.42144,0.3916911111111111,1410.088,35.06145558622131,-106.74842225285916,35.08612268656475,-106.70335180823696,6.033966,0.3638636111111111,1309.909
35001004712,35001002300,7.415716000000001,0.4195144444444444,1510.252,35.06145558622131,-106.74842225285916,35.083055404444444,-106.68767797222222,7.413186,0.4297516666666666,1547.106
35001004712,35001002401,7.677661,0.4561794444444444,1642.246,35.06145558622131,-106.74842225285916,35.09862389618024,-106.7036660151799,7.65091,0.457186111111111,1645.87
35001004712,35001004749,9.822013,0.5643861111111111,2031.79,35.06145558622131,-106.74842225285916,35.11770268864529,-106.7077454777381,9.65179,0.5584749999999999,2010.51
35001004712,35001004741,4.627613,0.2697525,971.109,35.06145558622131,-106.74842225285916,35.0872630284888,-106.72747095700204,4.641470999999999,0.2736230555555555,985.043
35001004712,35001004739,1.716459,0.1198977777777777,431.632,35.06145558622131,-106.74842225285916,35.06452700752009,-106.73585012515504,1.7055820000000002,0.1207661111111111,434.758
35001004712,35001004742,9.567504,0.5556158333333333,2000.217,35.06145558622131,-106.74842225285916,35.122675036391364,-106.71995072719884,9.632784,0.5622669444444445,2024.161
35001004712,35001004750,7.824136999999999,0.4653975,1675.431,35.06145558622131,-106.74842225285916,35.10579523946777,-106.71714408757346,7.837995,0.4700530555555555,1692.191
35001004712,35001004744,6.118137,0.3702375,1332.855,35.06145558622131,-106.74842225285916,35.10543430183713,-106.7428386611479,6.090252,0.3679988888888889,1324.796
35001004712,35001004603,7.1936800000000005,0.4428094444444445,1594.114,35.06145558622131,-106.74842225285916,35.02462315931034,-106.71312745990149,7.340267,0.4540352777777778,1634.527
35001004712,35001004733,2.894134,0.2041736111111111,735.025,35.06145558622131,-106.74842225285916,35.04913082877361,-106.73029668526766,3.358486,0.2054105555555555,739.478
35001004712,35001004738,3.479975,0.2381286111111111,857.263,35.06145558622131,-106.74842225285916,35.03805825864032,-106.73322314928704,3.474765,0.2375944444444444,855.34
35001004712,35001004715,6.131287,0.358965,1292.274,35.06145558622131,-106.74842225285916,35.02312580277778,-106.7436751275926,6.169479999999999,0.3658844444444444,1317.184
35001004712,35001004740,2.775622,0.1662344444444444,598.444,35.06145558622131,-106.74842225285916,35.06742164613088,-106.72366320362816,2.7497130000000003,0.1658408333333333,597.027
