from_node,to_node,distance_km,time_hours,weight,lat_from,lon_from,lat_to,lon_to,distance_km_reverse,time_hours_reverse,weight_reverse
25025050700,25025051101,2.734413,0.0903233333333333,325.164,42.37612241032134,-71.03250031853223,42.38769145190943,-71.00635782236694,2.590937,0.0871244444444444,313.648
25025050700,25025030300,4.032712,0.1092291666666666,393.225,42.37612241032134,-71.03250031853223,42.35950995070102,-71.05676172591492,3.553106,0.0892183333333333,321.186
25025050700,25025051000,1.888715,0.0632308333333333,227.631,42.37612241032134,-71.03250031853223,42.384423670528655,-71.01768577944236,1.916714,0.0720469444444444,259.369
25025050700,25025040401,4.4633400000000005,0.1228219444444444,442.159,42.37612241032134,-71.03250031853223,42.37463127657364,-71.06561155584978,4.76408,0.1267705555555555,456.374
25025050700,25025050200,0.5889310000000001,0.0291636111111111,104.989,42.37612241032134,-71.03250031853223,42.37800344916129,-71.03224963798442,0.8271580000000001,0.0383436111111111,138.037
25025050700,25025050901,0.6449109999999999,0.0322455555555555,116.084,42.37612241032134,-71.03250031853223,42.379592978931335,-71.03161149868457,0.672979,0.0315244444444444,113.488
25025050700,25025040801,5.5545,0.1652713888888888,594.977,42.37612241032134,-71.03250031853223,42.374834652283695,-71.0494118651672,5.600846,0.1691247222222222,608.849
25025050700,25025040200,4.833191,0.1288347222222222,463.805,42.37612241032134,-71.03250031853223,42.37669492,-71.05651812,4.876412,0.1325683333333333,477.246
25025050700,25025030400,3.555477,0.0918022222222222,330.488,42.37612241032134,-71.03250031853223,42.36429919776361,-71.05458343949138,3.770113,0.1095969444444444,394.549
25025050700,25025030200,3.423694,0.0852125,306.765,42.37612241032134,-71.03250031853223,42.364095449131696,-71.05665188004171,3.483061,0.0894980555555555,322.193
25025050700,25025051200,1.81316,0.0692158333333333,249.177,42.37612241032134,-71.03250031853223,42.36562095488365,-71.03394868017932,1.725294,0.0728719444444444,262.339
25025050700,25025050600,1.282936,0.0553286111111111,199.183,42.37612241032134,-71.03250031853223,42.37201717685135,-71.03748001538172,0.908742,0.0397330555555555,143.039
25025050700,25025981300,3.192151,0.0975769444444444,351.277,42.37612241032134,-71.03250031853223,42.36312769333333,-71.02574487333332,3.041722,0.1018422222222222,366.632
25025050700,25025020303,3.579661,0.0898519444444444,323.467,42.37612241032134,-71.03250031853223,42.36534375994963,-71.06277414350966,3.60446,0.0913686111111111,328.927
25025050700,25025050400,1.379897,0.0543486111111111,195.655,42.37612241032134,-71.03250031853223,42.36786089513139,-71.0373028966885,1.740752,0.0707616666666666,254.742
25025050700,25025050300,1.190548,0.0471269444444444,169.657,42.37612241032134,-71.03250031853223,42.37141325718327,-71.04141784584294,1.145462,0.0504983333333333,181.794
25025050700,25025030500,4.219867,0.1127761111111111,405.994,42.37612241032134,-71.03250031853223,42.36522412212438,-71.05049346364292,4.228184000000001,0.1154766666666666,415.716
25025050700,25025040300,5.136269,0.1509358333333333,543.369,42.37612241032134,-71.03250031853223,42.37893122,-71.06357986,5.039146,0.14729,530.244
25025050700,25025030100,3.674129,0.0935408333333333,336.747,42.37612241032134,-71.03250031853223,42.36658878378255,-71.05553187736666,3.945169,0.1084005555555555,390.242
25025050700,25025040100,4.637027,0.1291025,464.769,42.37612241032134,-71.03250031853223,42.37516597895238,-71.06066925473016,4.522766,0.1269577777777777,457.048
25025050700,25025050500,1.0531,0.0471722222222222,169.82,42.37612241032134,-71.03250031853223,42.36999412060606,-71.03425717848485,0.938229,0.0397180555555555,142.985
25025050700,25025050101,1.050781,0.0518002777777777,186.481,42.37612241032134,-71.03250031853223,42.38179588333333,-71.04007623333332,1.184617,0.0584925,210.573
25025050700,25025160101,2.291233,0.0850794444444444,306.286,42.37612241032134,-71.03250031853223,42.3889660556871,-71.02871179372528,2.293578,0.0788855555555555,283.988
25025051101,25025051000,1.028443,0.0364852777777777,131.347,42.38769145190943,-71.00635782236694,42.384423670528655,-71.01768577944236,1.59426,0.0608236111111111,218.965
25025051101,25025050200,2.404745,0.0825205555555555,297.074,42.38769145190943,-71.00635782236694,42.37800344916129,-71.03224963798442,3.0008980000000003,0.1060077777777777,381.628
25025051101,25025050901,2.432687,0.0855588888888888,308.012,42.38769145190943,-71.00635782236694,42.379592978931335,-71.03161149868457,2.4509450000000004,0.0868575,312.687
25025051101,25025050101,3.280454,0.1158977777777777,417.232,42.38769145190943,-71.00635782236694,42.38179588333333,-71.04007623333332,3.3145390000000003,0.1169627777777777,421.066
25025051101,25025180301,3.2048180000000004,0.1088291666666666,391.785,42.38769145190943,-71.00635782236694,42.37215184550704,-70.9902803521126,2.822769,0.0881802777777777,317.449
25025051101,25025160101,2.9543470000000003,0.0863055555555555,310.7,42.38769145190943,-71.00635782236694,42.3889660556871,-71.02871179372528,2.736373,0.0922172222222222,331.982
25025000802,25025000100,1.243029,0.0500416666666666,180.15,42.3556574181791,-71.13092879490993,42.3593146790557,-71.13569934937557,1.559679,0.0723280555555555,260.381
25025000802,25025000601,1.849404,0.0704894444444444,253.762,42.3556574181791,-71.13092879490993,42.35317674109997,-71.14364013951032,1.485211,0.0681202777777777,245.233
25025000802,25025000703,1.560176,0.0569258333333333,204.933,42.3556574181791,-71.13092879490993,42.35136989389357,-71.12818716748922,0.694867,0.0372741666666666,134.187
25025000802,25025000701,2.065675,0.0713105555555555,256.718,42.3556574181791,-71.13092879490993,42.34728395303008,-71.13726024716902,1.344603,0.0602575,216.927
25025000802,25025010204,3.685531,0.0963463888888888,346.847,42.3556574181791,-71.13092879490993,42.34673330741892,-71.10402423359758,2.780434,0.0984002777777777,354.241
25025000802,25025000401,3.697499,0.1395119444444444,502.243,42.3556574181791,-71.13092879490993,42.34204421850688,-71.14946064983013,3.074301,0.1238275,445.779
25025000802,25025010300,4.527037,0.1333263888888889,479.975,42.3556574181791,-71.13092879490993,42.34042764491422,-71.1035495290679,3.909646,0.1432177777777777,515.584
25025000802,25025000803,12.515137,0.1865319444444444,671.515,42.3556574181791,-71.13092879490993,42.36109004500423,-71.1203645039001,1.823976,0.0494374999999999,177.975
25025000802,25025000602,1.639746,0.0556758333333333,200.433,42.3556574181791,-71.13092879490993,42.351338738152855,-71.13916405516979,1.2755519999999998,0.0533066666666666,191.904
25025000802,25025000704,1.545894,0.0528913888888888,190.409,42.3556574181791,-71.13092879490993,42.34999702131246,-71.1336347780623,1.272225,0.0564538888888888,203.234
25025000802,25021400300,1.992855,0.0754630555555555,271.667,42.3556574181791,-71.13092879490993,42.349845010163016,-71.12769400952027,1.710082,0.0810405555555555,291.746
25025000802,25021400600,3.4472460000000003,0.1346641666666666,484.791,42.3556574181791,-71.13092879490993,42.338293408571424,-71.14497426031745,2.766515,0.1197147222222222,430.973
25025000802,25025000504,2.743332,0.1030355555555555,370.928,42.3556574181791,-71.13092879490993,42.34243935415677,-71.14245133891356,2.341767,0.0996613888888889,358.781
25025000802,25021400200,1.904245,0.0642124999999999,231.165,42.3556574181791,-71.13092879490993,42.35164903181818,-71.12313172474748,1.460514,0.0665636111111111,239.629
25025000802,25025010103,5.119737,0.1180561111111111,425.002,42.3556574181791,-71.13092879490993,42.3497683906869,-71.10328764929822,2.562139,0.0957369444444444,344.653
25025000802,25025000402,3.681445,0.1357083333333333,488.55,42.3556574181791,-71.13092879490993,42.34311443905485,-71.15800419569655,3.318562,0.1336027777777778,480.97
25025000802,25025000202,2.835011,0.1026597222222222,369.575,42.3556574181791,-71.13092879490993,42.35267835808334,-71.15279146644444,2.474441,0.1002433333333333,360.876
25025000802,25025000503,3.544377,0.1267430555555555,456.275,42.3556574181791,-71.13092879490993,42.34058977857143,-71.14950900714287,2.826905,0.1151563888888888,414.563
25025000802,25025000201,3.334413,0.1224211111111111,440.716,42.3556574181791,-71.13092879490993,42.35581868380952,-71.15901645761905,2.9635,0.1194786111111111,430.123
25025000802,25025981800,4.896274,0.1351908333333333,486.687,42.3556574181791,-71.13092879490993,42.34306944102565,-71.10420821538462,3.275888,0.1095355555555555,394.328
25025000802,25021400100,6.473943,0.1316425,473.913,42.3556574181791,-71.13092879490993,42.34962214,-71.10799903,3.618875,0.0722355555555555,260.048
25025000802,25025981501,2.256147,0.0599386111111111,215.779,42.3556574181791,-71.13092879490993,42.357490128289406,-71.11263435446621,3.349286,0.0969869444444444,349.153
25025000802,25021400500,3.978613,0.1519311111111111,546.952,42.3556574181791,-71.13092879490993,42.337397570785264,-71.13102952197845,3.337626,0.1382672222222222,497.762
25025000802,25017353200,2.553001,0.0903325,325.197,42.3556574181791,-71.13092879490993,42.358245444257406,-71.1057738045757,3.108586,0.1153991666666666,415.437
25025000802,25021400900,4.047238,0.1393986111111111,501.835,42.3556574181791,-71.13092879490993,42.33313189644629,-71.11598049050362,3.358739,0.1259405555555555,453.386
25025000802,25021400800,3.283522,0.1171049999999999,421.578,42.3556574181791,-71.13092879490993,42.3385614367973,-71.11769480545668,2.631682,0.1065683333333333,383.646
25025000802,25017353400,1.7189949999999998,0.0434058333333333,156.261,42.3556574181791,-71.13092879490993,42.36243517508848,-71.1131193441474,3.083248,0.0992236111111111,357.205
25025000802,25017353300,2.153293,0.0649533333333333,233.832,42.3556574181791,-71.13092879490993,42.35848501978066,-71.11142960714182,3.246432,0.1020016666666666,367.206
25025000802,25017353800,3.143465,0.1031622222222222,371.384,42.3556574181791,-71.13092879490993,42.37037269931415,-71.10968710188465,3.780865,0.1278788888888888,460.364
25025000802,25021400700,3.848748,0.1323583333333333,476.49,42.3556574181791,-71.13092879490993,42.333301515447815,-71.12487591028912,3.191187,0.1195083333333333,430.23
25025000802,25021400400,3.0965610000000003,0.1122880555555555,404.237,42.3556574181791,-71.13092879490993,42.34212067657996,-71.13218881155117,2.330828,0.09603,345.708
25025000802,25017353101,3.135793,0.1001730555555555,360.623,42.3556574181791,-71.13092879490993,42.36232144254178,-71.09839969276204,3.87168,0.1321122222222222,475.604
25025000802,25017353500,2.298862,0.0734288888888888,264.344,42.3556574181791,-71.13092879490993,42.36642930096816,-71.11059174734078,2.871241,0.0921919444444444,331.891
25025000802,25017353700,4.014509,0.1242536111111111,447.313,42.3556574181791,-71.13092879490993,42.374511111894535,-71.11250371897583,3.760232,0.1250758333333333,450.273
25025000802,25017353900,2.315792,0.0520169444444444,187.261,42.3556574181791,-71.13092879490993,42.36880766115919,-71.1170664666275,2.777269,0.0759058333333333,273.261
25025000802,25017352900,3.619735,0.1225177777777777,441.064,42.3556574181791,-71.13092879490993,42.37252770441003,-71.10314132302986,4.614147,0.1611305555555555,580.07
25025000802,25017354100,3.736807,0.0917724999999999,330.381,42.3556574181791,-71.13092879490993,42.37539051686051,-71.12573264515439,3.868907,0.1051902777777777,378.685
25025000802,25017353000,2.773805,0.0888522222222222,319.868,42.3556574181791,-71.13092879490993,42.36722671643627,-71.10359777976177,3.509202,0.1211513888888888,436.145
25025070300,25025030300,2.403136,0.0936638888888889,337.19,42.34837530299397,-71.06959073283234,42.35950995070102,-71.05676172591492,2.455641,0.0928322222222222,334.196
25025070300,25025061200,3.132377,0.119495,430.182,42.34837530299397,-71.06959073283234,42.33266018187421,-71.05523344950456,2.897898,0.1095152777777777,394.255
25025070300,25025040401,4.356662,0.1366675,492.003,42.34837530299397,-71.06959073283234,42.37463127657364,-71.06561155584978,3.779129,0.1129497222222222,406.619
25025070300,25025070101,1.59664,0.0638208333333333,229.755,42.34837530299397,-71.06959073283234,42.35439185552661,-71.05953959109274,1.871478,0.0768808333333333,276.771
25025070300,25025080100,3.616956,0.10839,390.204,42.34837530299397,-71.06959073283234,42.32887343650794,-71.06848875480519,3.691817,0.1214863888888889,437.351
25025070300,25025010203,3.726731,0.1111111111111111,400.0,42.34837530299397,-71.06959073283234,42.34347497005104,-71.0978768602857,3.292045,0.1237047222222222,445.337
25025070300,25025010204,3.77248,0.1098505555555555,395.462,42.34837530299397,-71.06959073283234,42.34673330741892,-71.10402423359758,3.880709,0.1163788888888888,418.964
25025070300,25025010701,1.918206,0.0740963888888888,266.747,42.34837530299397,-71.06959073283234,42.3506032361287,-71.08290315025869,1.611968,0.0616205555555555,221.834
25025070300,25025070700,0.957602,0.0431105555555555,155.198,42.34837530299397,-71.06959073283234,42.34577465382405,-71.07685244349803,0.899361,0.0427119444444444,153.763
25025070300,25025070800,1.48076,0.0578802777777777,208.369,42.34837530299397,-71.06959073283234,42.34041769410868,-71.08178612518182,1.5036230000000002,0.0603113888888888,217.121
25025070300,25025070500,1.3197070000000002,0.0566519444444444,203.947,42.34837530299397,-71.06959073283234,42.34243261385583,-71.07053720125663,1.212631,0.0535844444444444,192.904
25025070300,25025071101,2.090929,0.0867727777777777,312.382,42.34837530299397,-71.06959073283234,42.33583725716214,-71.07329192948501,2.849837,0.140355,505.278
25025070300,25025070600,1.1833030000000002,0.0549738888888888,197.906,42.34837530299397,-71.06959073283234,42.34249806,-71.07714691,1.249094,0.0576383333333333,207.498
25025070300,25025030400,3.276322,0.1310666666666666,471.84,42.34837530299397,-71.06959073283234,42.36429919776361,-71.05458343949138,3.012229,0.1293638888888889,465.71
25025070300,25025030200,3.194737,0.1269872222222222,457.154,42.34837530299397,-71.06959073283234,42.364095449131696,-71.05665188004171,3.88304,0.1140047222222222,410.417
25025070300,25025010403,2.322421,0.0913488888888888,328.856,42.34837530299397,-71.06959073283234,42.34622251624645,-71.08818851302432,2.232411,0.0850405555555555,306.146
25025070300,25025010404,2.243339,0.0891544444444444,320.956,42.34837530299397,-71.06959073283234,42.34141639462154,-71.08884041435007,2.6590100000000003,0.1025525,369.189
25025070300,25025010300,4.804539,0.1534705555555555,552.494,42.34837530299397,-71.06959073283234,42.34042764491422,-71.1035495290679,3.685231,0.1456013888888888,524.165
25025070300,25025061101,5.626567,0.1370988888888888,493.556,42.34837530299397,-71.06959073283234,42.32654206593349,-71.05489534335726,3.775653,0.1262588888888889,454.532
25025070300,25025080601,2.706775,0.1024241666666666,368.727,42.34837530299397,-71.06959073283234,42.3353245773272,-71.08664711981929,2.676902,0.1034291666666666,372.345
25025070300,25025081700,3.962757,0.1573380555555555,566.417,42.34837530299397,-71.06959073283234,42.32559911589589,-71.08542708282317,3.659235,0.1418130555555555,510.527
25025070300,25025010104,2.374773,0.0903058333333333,325.101,42.34837530299397,-71.06959073283234,42.349701754861165,-71.09157410615212,2.458142,0.0952480555555555,342.893
25025070300,25025060400,3.825293,0.1524588888888889,548.852,42.34837530299397,-71.06959073283234,42.3323629693305,-71.04200978319474,5.872935,0.1458938888888888,525.218
25025070300,25025010600,1.681388,0.06528,235.008,42.34837530299397,-71.06959073283234,42.34681716607191,-71.07961715146497,1.122464,0.0440725,158.661
25025070300,25025060600,3.671037,0.13228,476.208,42.34837530299397,-71.06959073283234,42.34846409068966,-71.04520073530283,3.263634,0.1215122222222222,437.444
25025070300,25025070200,1.175365,0.0494511111111111,178.024,42.34837530299397,-71.06959073283234,42.350671776011865,-71.06379886358422,0.8774489999999999,0.0431625,155.385
25025070300,25025010702,1.072465,0.0523969444444444,188.629,42.34837530299397,-71.06959073283234,42.35268934189592,-71.07628260765603,1.064879,0.0422197222222222,151.991
25025070300,25025020303,3.443909,0.1145891666666666,412.521,42.34837530299397,-71.06959073283234,42.36534375994963,-71.06277414350966,3.097745,0.0993322222222222,357.596
25025070300,25017352101,3.622694,0.1190938888888888,428.738,42.34837530299397,-71.06959073283234,42.37254115277778,-71.07204017777778,3.2785390000000003,0.1126452777777777,405.523
25025070300,25025080500,2.32648,0.0940088888888888,338.432,42.34837530299397,-71.06959073283234,42.33596143142857,-71.08124852380952,2.351711,0.0965247222222222,347.489
25025070300,25025080801,3.040303,0.1160725,417.861,42.34837530299397,-71.06959073283234,42.33532172837672,-71.09510353709767,2.965216,0.1128561111111111,406.282
25025070300,25025020101,2.024073,0.0750741666666666,270.267,42.34837530299397,-71.06959073283234,42.35790454893584,-71.06895862369622,1.400516,0.0557319444444444,200.635
25025070300,25025071201,1.672671,0.0689052777777777,248.059,42.34837530299397,-71.06959073283234,42.33873200552783,-71.06913532282475,2.385704,0.0904886111111111,325.759
25025070300,25025080401,2.671917,0.103255,371.718,42.34837530299397,-71.06959073283234,42.3336062526455,-71.08410226216932,2.695994,0.1058394444444444,381.022
