from_node,to_node,distance_km,time_hours,weight,lat_from,lon_from,lat_to,lon_to,distance_km_reverse,time_hours_reverse,weight_reverse
25025040600,25025030200,3.0152310000000004,0.18684444444444445,672.64,42.38127222688368,-71.07401270856202,42.364095449131696,-71.05665188004171,3.176583,0.17884972222222223,643.859
25025040600,25025030300,3.566434,0.22981138888888888,827.321,42.38127222688368,-71.07401270856202,42.35950990749215,-71.05676025435108,3.739793,0.21502194444444442,774.079
25025040600,25025040401,1.295863,0.09393722222222221,338.174,42.38127222688368,-71.07401270856202,42.37463127657364,-71.06561155584978,1.665257,0.09749722222222222,350.99
25025040600,25025030400,3.178474,0.20078583333333333,722.829,42.38127222688368,-71.07401270856202,42.36429919776361,-71.0545834394914,3.3800369999999997,0.19433722222222224,699.614
25025040600,25025020303,3.0086019999999998,0.19583972222222223,705.023,42.38127222688368,-71.07401270856202,42.365343894842425,-71.06277562898724,3.19346,0.18867777777777778,679.24
25025040600,25017352101,3.388667,0.18573027777777779,668.629,42.38127222688368,-71.07401270856202,42.37254115277778,-71.07204017777778,3.361697,0.1842311111111111,663.232
25025040600,25025020101,4.322497,0.2675138888888889,963.05,42.38127222688368,-71.07401270856202,42.35790454893584,-71.06895862369622,4.402546999999999,0.2671836111111111,961.861
25025040600,25025050300,7.1833990000000005,0.4353961111111111,1567.426,42.38127222688368,-71.07401270856202,42.37141325718327,-71.04141784584294,6.827215,0.46618666666666664,1678.272
25025040600,25025040801,3.359208,0.21483194444444445,773.395,42.38127222688368,-71.07401270856202,42.374834652283695,-71.0494118651672,3.065324,0.17841722222222223,642.302
25025040600,25025040200,2.436482,0.15759361111111111,567.337,42.38127222688368,-71.07401270856202,42.37669492,-71.05651812,2.125225,0.12168111111111111,438.052
25025040600,25025020301,3.98205,0.2617977777777778,942.472,42.38127222688368,-71.07401270856202,42.3632923392134,-71.06818187461626,4.140301999999999,0.24851944444444443,894.67
25025040600,25025030500,3.473764,0.21923666666666666,789.252,42.38127222688368,-71.07401270856202,42.36522412212438,-71.05049346364292,3.811097,0.2187588888888889,787.532
25025040600,25025020302,3.7069319999999997,0.24132944444444443,868.786,42.38127222688368,-71.07401270856202,42.35980258894704,-71.0642023670074,3.882463,0.22745666666666667,818.844
25025040600,25017350103,0.969591,0.05857805555555556,210.881,42.38127222688368,-71.07401270856202,42.38716884,-71.07654655,1.254814,0.08333805555555555,300.017
25025040600,25025020200,3.919708,0.2395038888888889,862.214,42.38127222688368,-71.07401270856202,42.360045143608446,-71.06868582037274,4.287018,0.24084833333333333,867.054
25025040600,25025040300,1.543542,0.11133472222222222,400.805,42.38127222688368,-71.07401270856202,42.37893122,-71.06357986,1.564587,0.09280694444444446,334.105
25025040600,25025030100,2.992494,0.19209666666666667,691.548,42.38127222688368,-71.07401270856202,42.36658878378255,-71.05553187736666,3.064438,0.18419722222222223,663.11
25025040600,25025040100,1.748925,0.1211425,436.113,42.38127222688368,-71.07401270856202,42.37516597895238,-71.06066925473016,2.189158,0.12585027777777777,453.061
